order_id,customer_id,order_date,order_status,subtotal,discount_pct,discount_amount,shipping_cost,total_amount,payment_method,country,city,acquisition_channel
ORD113050,CUS14987,2024-05-16,Delivered,146.5,0.0,0.0,12.99,159.49,BNPL,United States,Philadelphia,Influencer
ORD113051,CUS12763,2024-05-27,Delivered,239.88,0.0,0.0,4.99,244.87,Credit Card,United States,Los Angeles,Paid Social
ORD113052,CUS17584,2023-02-21,Processing,35.64,0.0,0.0,4.99,40.63,Apple Pay,Australia,Sydney,Organic Search
ORD113053,CUS14221,2023-05-25,Cancelled,366.41,0.1,36.64,0.0,329.77,PayPal,Australia,Perth,Direct
ORD113054,CUS16361,2022-12-05,Cancelled,783.32,0.25,195.83,0.0,587.49,Credit Card,United States,New York,Paid Social
ORD113055,CUS12724,2022-06-30,Shipped,157.31,0.25,39.33,4.99,122.97,PayPal,United States,San Antonio,Paid Social
ORD113056,CUS17528,2022-09-24,Refunded,412.66,0.0,0.0,0.0,412.66,Credit Card,United States,Phoenix,Organic Search
ORD113057,CUS11268,2022-06-15,Delivered,50.66,0.15,7.6,0.0,43.06,Apple Pay,United States,San Jose,Paid Social
ORD113058,CUS15427,2023-02-12,Delivered,412.66,0.0,0.0,12.99,425.65,Credit Card,United States,Houston,Paid Social
ORD113059,CUS12639,2022-07-30,Shipped,113.0,0.0,0.0,4.99,117.99,Credit Card,United States,Philadelphia,Paid Social
ORD113060,CUS13432,2023-02-08,Shipped,157.31,0.15,23.6,12.99,146.7,Credit Card,United States,Phoenix,Paid Search
ORD113061,CUS11673,2024-04-30,Processing,69.94,0.1,6.99,0.0,62.95,Credit Card,United Kingdom,Edinburgh,Affiliate
ORD113062,CUS17183,2023-11-15,Processing,148.49,0.25,37.12,0.0,111.37,Apple Pay,United States,San Diego,Organic Search
ORD113063,CUS10653,2023-11-18,Processing,153.44,0.0,0.0,4.99,158.43,Credit Card,Canada,Toronto,Organic Search
ORD113064,CUS12773,2024-03-09,Delivered,79.96,0.0,0.0,7.99,87.95,PayPal,United Kingdom,Leeds,Paid Social
ORD113065,CUS17360,2022-02-24,Delivered,157.31,0.1,15.73,0.0,141.58,Credit Card,United States,Dallas,Paid Social
ORD113066,CUS17511,2024-02-19,Shipped,387.73,0.15,58.16,12.99,342.56,Credit Card,United States,Dallas,Paid Social
ORD113067,CUS15913,2022-09-03,Delivered,557.54,0.15,83.63,7.99,481.9,Credit Card,Canada,Calgary,Email
ORD113068,CUS16564,2022-12-16,Shipped,353.61,0.0,0.0,7.99,361.6,PayPal,Canada,Vancouver,Paid Social
ORD113069,CUS11362,2022-11-28,Delivered,144.89,0.0,0.0,0.0,144.89,Debit Card,United States,Phoenix,Affiliate
ORD113070,CUS10984,2022-05-14,Delivered,136.77,0.0,0.0,0.0,136.77,Credit Card,United States,Houston,Organic Search
ORD113071,CUS13673,2022-08-04,Delivered,87.75,0.15,13.16,7.99,82.58,Credit Card,United States,San Jose,Paid Search
ORD113072,CUS12370,2024-09-04,Refunded,111.47,0.1,11.15,7.99,108.31,PayPal,United Kingdom,Sheffield,Direct
ORD113073,CUS11535,2023-10-06,Cancelled,148.49,0.1,14.85,7.99,141.63,Credit Card,United States,New York,Influencer
ORD113074,CUS17544,2023-05-03,Refunded,148.49,0.0,0.0,7.99,156.48,Credit Card,United Kingdom,Edinburgh,Influencer
ORD113075,CUS13884,2023-12-31,Processing,394.01,0.1,39.4,12.99,367.6,Credit Card,United States,New York,Email
ORD113076,CUS17728,2024-03-12,Delivered,160.34,0.0,0.0,12.99,173.33,Apple Pay,United States,Houston,Paid Social
ORD113077,CUS12319,2022-05-19,Delivered,111.06,0.0,0.0,7.99,119.05,Credit Card,United States,New York,Direct
ORD113078,CUS12917,2023-12-23,Processing,69.94,0.0,0.0,4.99,74.93,Apple Pay,United States,Philadelphia,Influencer
ORD113079,CUS11771,2024-08-03,Delivered,33.82,0.0,0.0,7.99,41.81,Debit Card,United Kingdom,Liverpool,Paid Social
ORD113080,CUS11806,2023-09-16,Refunded,182.77,0.0,0.0,4.99,187.76,PayPal,United States,Philadelphia,Paid Social
ORD113081,CUS14575,2023-10-24,Cancelled,24.77,0.2,4.95,7.99,27.81,PayPal,United States,Dallas,Paid Social
ORD113082,CUS15107,2024-05-20,Refunded,128.67,0.0,0.0,7.99,136.66,Debit Card,United States,Dallas,Paid Social
ORD113083,CUS13992,2023-11-25,Delivered,394.01,0.0,0.0,0.0,394.01,Debit Card,United States,New York,Email
ORD113084,CUS13943,2024-10-25,Delivered,174.44,0.2,34.89,7.99,147.54,Debit Card,United States,Houston,Paid Social
ORD113085,CUS17979,2022-11-18,Delivered,282.99,0.0,0.0,7.99,290.98,Credit Card,United Kingdom,Birmingham,Paid Social
ORD113086,CUS17189,2024-04-23,Shipped,113.0,0.0,0.0,0.0,113.0,Credit Card,Canada,Ottawa,Organic Search
ORD113087,CUS12403,2023-10-22,Cancelled,448.84,0.15,67.33,0.0,381.51,PayPal,United States,San Antonio,Email
ORD113088,CUS11058,2022-12-25,Delivered,113.0,0.2,22.6,0.0,90.4,BNPL,United States,Phoenix,Paid Social
ORD113089,CUS17023,2024-06-02,Shipped,120.94,0.0,0.0,4.99,125.93,Debit Card,Australia,Melbourne,Paid Social
ORD113090,CUS11526,2024-10-27,Delivered,136.57,0.25,34.14,0.0,102.43,Apple Pay,United Kingdom,Sheffield,Paid Social
ORD113091,CUS13571,2022-03-16,Cancelled,113.0,0.1,11.3,4.99,106.69,PayPal,Canada,Ottawa,Paid Search
ORD113092,CUS12776,2024-07-25,Delivered,135.53,0.1,13.55,0.0,121.98,PayPal,United States,Chicago,Influencer
ORD113093,CUS11593,2022-09-12,Shipped,79.96,0.0,0.0,0.0,79.96,Credit Card,United States,Houston,Paid Search
ORD113094,CUS16057,2022-09-14,Delivered,111.06,0.0,0.0,12.99,124.05,Credit Card,United States,San Jose,Email
ORD113095,CUS13648,2022-02-24,Cancelled,128.67,0.0,0.0,0.0,128.67,Credit Card,United States,Chicago,Email
ORD113096,CUS17877,2024-07-21,Shipped,148.49,0.0,0.0,0.0,148.49,Credit Card,Canada,Calgary,Paid Social
ORD113097,CUS14606,2024-01-03,Shipped,76.03,0.1,7.6,0.0,68.43,Credit Card,United States,San Jose,Affiliate
ORD113098,CUS10105,2022-03-10,Delivered,376.98,0.0,0.0,0.0,376.98,Credit Card,United Kingdom,Birmingham,Paid Social
ORD113099,CUS16773,2023-11-06,Shipped,330.2,0.0,0.0,7.99,338.19,PayPal,Canada,Montreal,Organic Search
ORD113100,CUS14587,2022-05-29,Shipped,35.64,0.0,0.0,7.99,43.63,Credit Card,United States,Los Angeles,Organic Search
ORD113101,CUS12365,2023-12-28,Delivered,173.88,0.0,0.0,4.99,178.87,Credit Card,Canada,Edmonton,Organic Search
ORD113102,CUS10865,2023-02-13,Refunded,297.9,0.0,0.0,7.99,305.89,Debit Card,United States,San Antonio,Paid Social
ORD113103,CUS10053,2022-03-08,Delivered,433.77,0.0,0.0,0.0,433.77,Apple Pay,United Kingdom,Glasgow,Influencer
ORD113104,CUS17896,2024-04-01,Delivered,613.66,0.15,92.05,0.0,521.61,Credit Card,Canada,Toronto,Paid Social
ORD113105,CUS13651,2023-08-30,Delivered,86.54,0.25,21.64,12.99,77.89,PayPal,United States,Houston,Influencer
ORD113106,CUS13282,2024-01-28,Cancelled,443.31,0.0,0.0,0.0,443.31,Credit Card,United States,New York,Organic Search
ORD113107,CUS13294,2023-11-23,Delivered,198.96,0.0,0.0,4.99,203.95,Credit Card,United Kingdom,Birmingham,Organic Search
ORD113108,CUS15439,2023-03-13,Cancelled,120.94,0.0,0.0,0.0,120.94,PayPal,Canada,Vancouver,Paid Social
ORD113109,CUS16836,2023-12-03,Refunded,128.67,0.0,0.0,4.99,133.66,Credit Card,United States,Houston,Affiliate
ORD113110,CUS13943,2022-01-28,Refunded,161.82,0.0,0.0,0.0,161.82,PayPal,United States,Houston,Paid Social
ORD113111,CUS17776,2022-12-13,Delivered,86.54,0.0,0.0,4.99,91.53,PayPal,United States,Chicago,Paid Social
ORD113112,CUS10984,2024-02-04,Processing,157.31,0.0,0.0,0.0,157.31,Credit Card,United States,Houston,Organic Search
ORD113113,CUS16360,2024-01-10,Delivered,526.56,0.0,0.0,0.0,526.56,Credit Card,United States,Dallas,Email
ORD113114,CUS17862,2024-06-07,Shipped,409.49,0.1,40.95,0.0,368.54,Credit Card,United States,San Antonio,Paid Social
ORD113115,CUS15888,2023-10-20,Refunded,435.44,0.0,0.0,0.0,435.44,PayPal,Australia,Sydney,Paid Social
ORD113116,CUS16193,2024-08-16,Processing,177.03,0.3,53.11,0.0,123.92,Debit Card,United States,Dallas,Affiliate
ORD113117,CUS12095,2023-08-10,Delivered,372.42,0.0,0.0,7.99,380.41,PayPal,United States,Phoenix,Paid Social
ORD113118,CUS10667,2023-05-30,Refunded,69.07,0.0,0.0,4.99,74.06,PayPal,United States,Phoenix,Influencer
ORD113119,CUS14632,2022-09-04,Delivered,146.5,0.15,21.98,0.0,124.52,Apple Pay,United States,Los Angeles,Influencer
ORD113120,CUS15757,2024-02-05,Delivered,155.61,0.0,0.0,7.99,163.6,Credit Card,United States,Chicago,Email
ORD113121,CUS15769,2023-11-30,Delivered,106.99,0.15,16.05,4.99,95.93,Credit Card,United States,Los Angeles,Paid Social
ORD113122,CUS16851,2023-04-17,Delivered,157.31,0.0,0.0,4.99,162.3,PayPal,United States,Chicago,Organic Search
ORD113123,CUS15492,2022-04-24,Delivered,24.77,0.0,0.0,0.0,24.77,PayPal,United Kingdom,London,Email
ORD113124,CUS13353,2022-06-04,Processing,153.44,0.3,46.03,12.99,120.4,PayPal,United Kingdom,Glasgow,Organic Search
ORD113125,CUS16850,2022-05-23,Delivered,69.94,0.0,0.0,12.99,82.93,PayPal,United States,San Jose,Paid Social
ORD113126,CUS16795,2022-12-30,Refunded,69.94,0.2,13.99,0.0,55.95,Credit Card,United Kingdom,London,Paid Social
ORD113127,CUS11217,2022-07-15,Refunded,113.0,0.1,11.3,4.99,106.69,Credit Card,United States,Chicago,Email
ORD113128,CUS14179,2024-05-10,Shipped,347.32,0.0,0.0,0.0,347.32,Debit Card,Canada,Ottawa,Direct
ORD113129,CUS15875,2024-06-21,Delivered,113.0,0.15,16.95,0.0,96.05,Credit Card,Canada,Toronto,Organic Search
ORD113130,CUS10107,2024-05-06,Delivered,35.64,0.0,0.0,7.99,43.63,Debit Card,United States,San Antonio,Paid Social
ORD113131,CUS12858,2023-10-17,Delivered,128.67,0.0,0.0,7.99,136.66,PayPal,United States,Philadelphia,Paid Social
ORD113132,CUS10657,2023-09-30,Delivered,86.54,0.15,12.98,0.0,73.56,Credit Card,United States,Los Angeles,Email
ORD113133,CUS12727,2024-06-11,Cancelled,79.96,0.2,15.99,0.0,63.97,BNPL,Canada,Montreal,Direct
ORD113134,CUS16700,2023-02-11,Delivered,239.46,0.15,35.92,0.0,203.54,Credit Card,United States,Chicago,Organic Search
ORD113135,CUS17206,2022-03-22,Shipped,400.14,0.3,120.04,0.0,280.1,Credit Card,United States,San Jose,Paid Social
ORD113136,CUS12915,2023-04-29,Processing,86.54,0.0,0.0,7.99,94.53,Debit Card,Australia,Brisbane,Direct
ORD113137,CUS16993,2023-08-05,Refunded,470.34,0.0,0.0,0.0,470.34,PayPal,United States,San Antonio,Influencer
ORD113138,CUS17557,2023-07-30,Shipped,167.1,0.2,33.42,4.99,138.67,Credit Card,United Kingdom,Leeds,Organic Search
ORD113139,CUS10622,2022-07-15,Delivered,539.06,0.0,0.0,0.0,539.06,Credit Card,United Kingdom,Liverpool,Paid Search
ORD113140,CUS11966,2024-02-09,Cancelled,143.22,0.0,0.0,0.0,143.22,Apple Pay,United States,New York,Influencer
ORD113141,CUS10619,2023-12-19,Delivered,113.0,0.0,0.0,4.99,117.99,BNPL,United Kingdom,Manchester,Paid Social
ORD113142,CUS16995,2022-10-17,Delivered,533.39,0.1,53.34,7.99,488.04,Credit Card,United States,Los Angeles,Direct
ORD113143,CUS12865,2023-08-02,Delivered,132.55,0.0,0.0,7.99,140.54,BNPL,United Kingdom,Edinburgh,Email
ORD113144,CUS16815,2024-02-15,Cancelled,451.14,0.0,0.0,4.99,456.13,Apple Pay,United Kingdom,London,Influencer
ORD113145,CUS10813,2022-01-15,Cancelled,50.66,0.0,0.0,12.99,63.65,PayPal,United Kingdom,Birmingham,Paid Social
ORD113146,CUS17649,2022-11-15,Cancelled,25.56,0.2,5.11,4.99,25.44,Credit Card,United Kingdom,Birmingham,Influencer
ORD113147,CUS13440,2023-05-01,Delivered,259.42,0.0,0.0,7.99,267.41,PayPal,United States,Dallas,Email
ORD113148,CUS11468,2024-04-22,Delivered,23.57,0.25,5.89,0.0,17.68,Credit Card,Canada,Ottawa,Influencer
ORD113149,CUS10347,2024-02-24,Delivered,69.07,0.0,0.0,0.0,69.07,Credit Card,Australia,Melbourne,Influencer
ORD113150,CUS17254,2022-07-05,Shipped,394.01,0.0,0.0,7.99,402.0,BNPL,United States,Houston,Paid Social
ORD113151,CUS10075,2023-04-19,Delivered,120.94,0.0,0.0,0.0,120.94,Credit Card,United States,Dallas,Paid Search
ORD113152,CUS13504,2022-11-27,Delivered,289.08,0.0,0.0,12.99,302.07,Apple Pay,United Kingdom,Liverpool,Paid Social
ORD113153,CUS16770,2023-02-06,Delivered,92.58,0.15,13.89,0.0,78.69,Credit Card,Australia,Melbourne,Direct
ORD113154,CUS11488,2023-07-19,Delivered,50.66,0.1,5.07,0.0,45.59,Credit Card,Canada,Vancouver,Paid Social
ORD113155,CUS14945,2023-05-29,Shipped,377.86,0.25,94.46,0.0,283.4,Debit Card,United States,Dallas,Organic Search
ORD113156,CUS13594,2022-06-23,Processing,50.66,0.0,0.0,0.0,50.66,Apple Pay,United Kingdom,Birmingham,Influencer
ORD113157,CUS15572,2022-05-30,Shipped,33.82,0.0,0.0,0.0,33.82,PayPal,United States,Dallas,Email
ORD113158,CUS10552,2022-06-10,Delivered,330.2,0.0,0.0,12.99,343.19,Credit Card,United States,Dallas,Influencer
ORD113159,CUS12488,2024-04-17,Processing,303.33,0.0,0.0,7.99,311.32,Debit Card,Canada,Ottawa,Paid Social
ORD113160,CUS17797,2022-02-04,Refunded,425.7,0.0,0.0,7.99,433.69,Credit Card,Canada,Edmonton,Organic Search
ORD113161,CUS11793,2022-09-11,Delivered,842.31,0.0,0.0,4.99,847.3,Credit Card,United States,Dallas,Paid Search
ORD113162,CUS14222,2024-09-03,Delivered,640.89,0.0,0.0,4.99,645.88,PayPal,United States,Houston,Organic Search
ORD113163,CUS11948,2022-03-27,Refunded,330.2,0.1,33.02,4.99,302.17,BNPL,United States,Chicago,Paid Social
ORD113164,CUS12497,2022-02-19,Cancelled,91.88,0.0,0.0,7.99,99.87,Apple Pay,United States,Phoenix,Email
ORD113165,CUS15502,2023-01-16,Delivered,289.08,0.2,57.82,7.99,239.25,BNPL,Australia,Perth,Influencer
ORD113166,CUS13405,2022-07-05,Refunded,87.9,0.0,0.0,4.99,92.89,Credit Card,United States,San Diego,Influencer
ORD113167,CUS12921,2023-08-21,Delivered,258.82,0.0,0.0,0.0,258.82,PayPal,United States,New York,Direct
ORD113168,CUS15914,2022-12-12,Refunded,138.56,0.0,0.0,7.99,146.55,Credit Card,United Kingdom,Manchester,Direct
ORD113169,CUS10008,2022-09-19,Delivered,23.57,0.0,0.0,7.99,31.56,Credit Card,United States,San Jose,Influencer
ORD113170,CUS12711,2024-10-30,Delivered,412.66,0.0,0.0,0.0,412.66,Credit Card,United States,Philadelphia,Affiliate
ORD113171,CUS14189,2022-12-14,Delivered,154.23,0.0,0.0,0.0,154.23,PayPal,United States,Dallas,Paid Social
ORD113172,CUS15713,2023-11-09,Delivered,106.99,0.0,0.0,4.99,111.98,Credit Card,United Kingdom,Manchester,Email
ORD113173,CUS17022,2024-05-24,Delivered,174.05,0.0,0.0,0.0,174.05,Credit Card,Australia,Adelaide,Direct
ORD113174,CUS13976,2024-07-21,Processing,296.28,0.0,0.0,4.99,301.27,Credit Card,United Kingdom,Birmingham,Direct
ORD113175,CUS14321,2023-02-14,Delivered,92.58,0.15,13.89,4.99,83.68,Credit Card,United States,San Diego,Email
ORD113176,CUS15428,2024-09-30,Processing,453.42,0.0,0.0,4.99,458.41,Credit Card,Canada,Vancouver,Paid Social
ORD113177,CUS17806,2023-12-16,Delivered,86.54,0.0,0.0,0.0,86.54,Credit Card,United States,Phoenix,Paid Social
ORD113178,CUS16416,2023-09-13,Cancelled,254.45,0.0,0.0,0.0,254.45,Credit Card,United States,Dallas,Organic Search
ORD113179,CUS11343,2023-12-01,Refunded,606.36,0.2,121.27,4.99,490.08,Credit Card,United States,Houston,Organic Search
ORD113180,CUS15324,2022-12-23,Refunded,424.5,0.1,42.45,12.99,395.04,Debit Card,Canada,Calgary,Affiliate
ORD113181,CUS11618,2023-02-28,Delivered,330.2,0.0,0.0,4.99,335.19,Credit Card,United Kingdom,Edinburgh,Organic Search
ORD113182,CUS10499,2023-09-17,Delivered,392.48,0.0,0.0,0.0,392.48,Apple Pay,United States,San Antonio,Paid Social
ORD113183,CUS17517,2022-12-07,Delivered,394.01,0.3,118.2,0.0,275.81,Debit Card,United Kingdom,Leeds,Paid Search
ORD113184,CUS17064,2024-01-21,Processing,559.16,0.1,55.92,7.99,511.23,Credit Card,United States,San Diego,Paid Social
ORD113185,CUS13813,2022-11-05,Cancelled,87.9,0.25,21.98,7.99,73.91,PayPal,Canada,Calgary,Organic Search
ORD113186,CUS15825,2024-02-21,Refunded,569.87,0.0,0.0,4.99,574.86,Credit Card,United States,Phoenix,Paid Social
ORD113187,CUS10270,2022-07-06,Cancelled,136.57,0.0,0.0,4.99,141.56,PayPal,United States,San Jose,Organic Search
ORD113188,CUS10140,2022-10-01,Shipped,35.64,0.0,0.0,0.0,35.64,PayPal,United States,Houston,Paid Social
ORD113189,CUS14739,2023-12-29,Delivered,102.0,0.0,0.0,7.99,109.99,PayPal,United States,Dallas,Organic Search
ORD113190,CUS13467,2022-11-10,Shipped,328.88,0.0,0.0,0.0,328.88,PayPal,Australia,Sydney,Paid Social
ORD113191,CUS11166,2024-02-20,Delivered,213.52,0.0,0.0,4.99,218.51,Credit Card,United States,Dallas,Organic Search
ORD113192,CUS14257,2024-02-09,Delivered,23.57,0.15,3.54,0.0,20.03,Credit Card,United States,Houston,Paid Social
ORD113193,CUS12220,2022-11-07,Delivered,268.22,0.0,0.0,4.99,273.21,Debit Card,Canada,Vancouver,Paid Social
ORD113194,CUS10735,2022-04-05,Delivered,23.57,0.0,0.0,0.0,23.57,Credit Card,United States,Dallas,Paid Social
ORD113195,CUS16899,2022-07-25,Delivered,259.42,0.2,51.88,4.99,212.53,Credit Card,United Kingdom,Glasgow,Paid Search
ORD113196,CUS17951,2023-12-29,Shipped,134.81,0.1,13.48,0.0,121.33,BNPL,Australia,Sydney,Influencer
ORD113197,CUS13414,2024-04-25,Cancelled,337.32,0.0,0.0,0.0,337.32,Debit Card,Canada,Toronto,Email
ORD113198,CUS15595,2023-01-08,Delivered,50.66,0.15,7.6,4.99,48.05,Apple Pay,United States,Chicago,Organic Search
ORD113199,CUS13401,2022-07-22,Delivered,91.88,0.0,0.0,4.99,96.87,Credit Card,United States,San Jose,Organic Search
ORD113200,CUS16341,2022-04-08,Cancelled,235.03,0.0,0.0,0.0,235.03,Credit Card,Australia,Brisbane,Paid Social
ORD113201,CUS15952,2022-09-29,Cancelled,87.9,0.2,17.58,12.99,83.31,Credit Card,Canada,Montreal,Paid Search
ORD113202,CUS15322,2024-10-05,Delivered,168.63,0.0,0.0,7.99,176.62,Credit Card,United States,New York,Email
ORD113203,CUS13522,2022-07-30,Shipped,128.67,0.0,0.0,0.0,128.67,Credit Card,United States,San Diego,Paid Social
ORD113204,CUS10071,2022-04-22,Delivered,558.13,0.0,0.0,7.99,566.12,Credit Card,United Kingdom,Edinburgh,Organic Search
ORD113205,CUS14660,2024-02-11,Refunded,179.79,0.2,35.96,0.0,143.83,Credit Card,United States,San Antonio,Direct
ORD113206,CUS14031,2023-10-26,Processing,259.42,0.0,0.0,7.99,267.41,PayPal,United Kingdom,London,Influencer
ORD113207,CUS16684,2023-07-11,Shipped,45.21,0.0,0.0,4.99,50.2,PayPal,Canada,Montreal,Paid Social
ORD113208,CUS16517,2023-03-30,Shipped,136.77,0.0,0.0,0.0,136.77,Credit Card,United States,Houston,Organic Search
ORD113209,CUS13917,2023-12-05,Refunded,111.06,0.0,0.0,0.0,111.06,Credit Card,United States,Philadelphia,Direct
ORD113210,CUS17621,2023-12-03,Processing,92.58,0.0,0.0,0.0,92.58,BNPL,United States,San Antonio,Direct
ORD113211,CUS15525,2023-02-28,Shipped,143.24,0.0,0.0,4.99,148.23,Credit Card,United States,San Antonio,Email
ORD113212,CUS13816,2022-10-23,Delivered,28.54,0.0,0.0,12.99,41.53,Credit Card,Australia,Melbourne,Influencer
ORD113213,CUS12292,2024-04-17,Refunded,109.25,0.15,16.39,12.99,105.85,Credit Card,United Kingdom,Sheffield,Paid Search
ORD113214,CUS15112,2022-07-23,Delivered,69.94,0.0,0.0,4.99,74.93,Credit Card,United States,Chicago,Direct
ORD113215,CUS16013,2023-07-10,Refunded,269.12,0.0,0.0,0.0,269.12,Debit Card,United States,Philadelphia,Organic Search
ORD113216,CUS16252,2023-12-01,Delivered,394.01,0.0,0.0,0.0,394.01,Credit Card,United States,Dallas,Paid Social
ORD113217,CUS13459,2023-11-08,Shipped,181.82,0.25,45.46,0.0,136.36,PayPal,United States,Houston,Paid Search
ORD113218,CUS14466,2023-10-30,Refunded,595.53,0.0,0.0,7.99,603.52,Credit Card,United States,Houston,Organic Search
ORD113219,CUS13472,2023-11-18,Processing,311.72,0.0,0.0,4.99,316.71,Debit Card,United Kingdom,Leeds,Direct
ORD113220,CUS16096,2024-05-25,Delivered,371.8,0.0,0.0,0.0,371.8,Credit Card,United States,Los Angeles,Direct
ORD113221,CUS15192,2022-12-25,Delivered,441.26,0.0,0.0,4.99,446.25,PayPal,United Kingdom,Birmingham,Organic Search
ORD113222,CUS12252,2023-11-04,Delivered,188.13,0.0,0.0,7.99,196.12,PayPal,United States,Dallas,Influencer
ORD113223,CUS11257,2023-12-03,Delivered,333.38,0.0,0.0,0.0,333.38,Credit Card,Canada,Toronto,Email
ORD113224,CUS14081,2023-09-22,Processing,50.66,0.15,7.6,0.0,43.06,BNPL,United Kingdom,Edinburgh,Paid Social
ORD113225,CUS11857,2024-06-26,Delivered,105.52,0.0,0.0,4.99,110.51,Credit Card,Canada,Ottawa,Email
ORD113226,CUS17931,2023-11-15,Delivered,261.49,0.0,0.0,0.0,261.49,Credit Card,United States,San Diego,Email
ORD113227,CUS16600,2023-02-28,Delivered,91.88,0.0,0.0,12.99,104.87,Credit Card,United States,Houston,Paid Social
ORD113228,CUS16564,2024-04-23,Delivered,157.31,0.0,0.0,7.99,165.3,Apple Pay,Canada,Vancouver,Paid Social
ORD113229,CUS14127,2023-05-19,Delivered,130.62,0.0,0.0,12.99,143.61,Apple Pay,Canada,Vancouver,Direct
ORD113230,CUS16484,2023-07-05,Delivered,470.34,0.2,94.07,4.99,381.26,PayPal,United States,New York,Organic Search
ORD113231,CUS16402,2023-09-12,Delivered,504.73,0.0,0.0,7.99,512.72,Credit Card,United States,San Antonio,Affiliate
ORD113232,CUS16858,2022-12-05,Shipped,92.58,0.0,0.0,7.99,100.57,BNPL,Canada,Vancouver,Email
ORD113233,CUS13700,2023-12-15,Shipped,330.2,0.0,0.0,7.99,338.19,BNPL,Australia,Adelaide,Email
ORD113234,CUS10764,2022-05-06,Processing,157.31,0.0,0.0,0.0,157.31,PayPal,Canada,Calgary,Direct
ORD113235,CUS17125,2024-05-18,Processing,51.34,0.0,0.0,7.99,59.33,Credit Card,United States,San Diego,Organic Search
ORD113236,CUS14272,2023-12-30,Delivered,120.94,0.0,0.0,0.0,120.94,Credit Card,Canada,Calgary,Email
ORD113237,CUS10144,2022-12-19,Processing,412.66,0.0,0.0,4.99,417.65,Credit Card,United States,New York,Organic Search
ORD113238,CUS17622,2022-10-13,Delivered,144.89,0.2,28.98,7.99,123.9,Credit Card,United States,San Jose,Direct
ORD113239,CUS14413,2023-01-17,Delivered,235.66,0.0,0.0,4.99,240.65,PayPal,Australia,Melbourne,Paid Social
ORD113240,CUS15375,2024-02-29,Cancelled,76.03,0.0,0.0,7.99,84.02,Apple Pay,United States,Phoenix,Paid Social
ORD113241,CUS14856,2022-02-15,Delivered,501.0,0.0,0.0,7.99,508.99,PayPal,United Kingdom,Liverpool,Organic Search
ORD113242,CUS10853,2023-04-26,Delivered,24.77,0.0,0.0,0.0,24.77,PayPal,United Kingdom,Sheffield,Paid Search
ORD113243,CUS12360,2022-11-06,Delivered,109.25,0.0,0.0,0.0,109.25,Credit Card,United States,Los Angeles,Paid Search
ORD113244,CUS13987,2024-05-24,Shipped,50.33,0.0,0.0,0.0,50.33,PayPal,United States,Philadelphia,Paid Search
ORD113245,CUS16485,2023-02-18,Delivered,148.0,0.2,29.6,12.99,131.39,BNPL,United Kingdom,Birmingham,Email
ORD113246,CUS15534,2023-12-03,Cancelled,367.19,0.0,0.0,4.99,372.18,Credit Card,United States,Chicago,Direct
ORD113247,CUS15610,2022-12-21,Delivered,185.28,0.1,18.53,4.99,171.74,PayPal,United Kingdom,Leeds,Paid Social
ORD113248,CUS14239,2022-12-08,Delivered,412.66,0.0,0.0,0.0,412.66,PayPal,United Kingdom,Liverpool,Organic Search
ORD113249,CUS15173,2022-12-06,Delivered,418.78,0.0,0.0,4.99,423.77,BNPL,United Kingdom,London,Paid Social
ORD113250,CUS14895,2023-11-25,Delivered,148.49,0.0,0.0,0.0,148.49,Credit Card,Australia,Melbourne,Email
ORD113251,CUS14830,2024-09-14,Refunded,644.5,0.0,0.0,7.99,652.49,Credit Card,Australia,Melbourne,Email
ORD113252,CUS14976,2022-09-18,Cancelled,199.15,0.15,29.87,0.0,169.28,PayPal,United States,San Jose,Email
ORD113253,CUS11251,2023-11-10,Shipped,542.01,0.25,135.5,4.99,411.5,Debit Card,United States,San Jose,Email
ORD113254,CUS11438,2022-11-11,Delivered,113.0,0.0,0.0,7.99,120.99,PayPal,Canada,Vancouver,Paid Social
ORD113255,CUS17098,2023-07-30,Delivered,91.88,0.1,9.19,0.0,82.69,Debit Card,United States,Philadelphia,Influencer
ORD113256,CUS16369,2023-07-20,Shipped,218.43,0.1,21.84,7.99,204.58,Credit Card,United States,Phoenix,Organic Search
ORD113257,CUS12381,2023-04-02,Delivered,515.89,0.3,154.77,4.99,366.11,Debit Card,United States,Los Angeles,Email
ORD113258,CUS15876,2023-05-28,Delivered,148.0,0.0,0.0,12.99,160.99,Credit Card,United Kingdom,Birmingham,Paid Social
ORD113259,CUS10771,2024-05-30,Processing,109.25,0.2,21.85,0.0,87.4,Apple Pay,United States,San Jose,Organic Search
ORD113260,CUS16348,2022-04-26,Delivered,167.86,0.0,0.0,4.99,172.85,Credit Card,United Kingdom,Glasgow,Influencer
ORD113261,CUS15219,2024-04-03,Delivered,148.49,0.15,22.27,4.99,131.21,Credit Card,United Kingdom,Birmingham,Organic Search
ORD113262,CUS11953,2023-04-19,Delivered,87.9,0.1,8.79,7.99,87.1,Credit Card,United States,Houston,Influencer
ORD113263,CUS12082,2022-12-10,Delivered,128.67,0.2,25.73,4.99,107.93,PayPal,Australia,Adelaide,Direct
ORD113264,CUS16112,2022-08-08,Shipped,91.88,0.0,0.0,7.99,99.87,PayPal,United States,New York,Organic Search
ORD113265,CUS12733,2024-03-13,Delivered,86.54,0.2,17.31,0.0,69.23,Apple Pay,United States,Phoenix,Influencer
